route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,2,2148557,Natural Science via White Oaks Mall,,0,105278,73911,0,0
10,2,2148558,Natural Science via White Oaks Mall,,0,105283,73913,0,0
10,2,2148559,Natural Science via White Oaks Mall,,0,105277,73911,0,0
10,2,2148567,Natural Science via White Oaks Mall,,0,105281,73913,0,0
10,2,2148568,Natural Science via White Oaks Mall,,0,105274,73911,0,0
10,2,2148566,Natural Science via White Oaks Mall,,0,105282,73913,0,0
10,2,2148569,Natural Science via White Oaks Mall,,0,105276,73911,0,0
10,2,2148560,Natural Science via White Oaks Mall,,0,105273,73913,0,0
10,2,2148606,Natural Science via White Oaks Mall,,0,105269,73913,0,0
10,2,2148561,Natural Science via White Oaks Mall,,0,105272,73913,0,0
10,2,2148607,Natural Science via White Oaks Mall,,0,105268,73913,0,0
10,2,2148565,Natural Science via White Oaks Mall,,0,105280,73913,0,0
10,2,2148564,Natural Science via White Oaks Mall,,0,105278,73913,0,0
10,2,2148563,Highbury & Brydges Only,,0,105283,73909,0,0
10,2,2148562,Natural Science via White Oaks Mall,,0,105277,73913,0,0
10,2,2148573,Natural Science via White Oaks Mall,,0,105274,73913,0,0
10,2,2148572,Natural Science via White Oaks Mall,,0,105276,73913,0,0
10,2,2148571,Natural Science via White Oaks Mall,,0,105273,73913,0,0
10,2,2148570,Natural Science via White Oaks Mall,,0,105272,73913,0,0
10,2,2148577,Natural Science via White Oaks Mall,,0,105280,73913,0,0
10,2,2148578,Masonville via White Oaks Mall,,0,105279,73910,0,0
10,2,2148576,Masonville via White Oaks Mall,,0,105278,73912,0,0
10,2,2148575,Masonville via White Oaks Mall,,0,105277,73912,0,0
10,2,2148574,Masonville via White Oaks Mall,,0,105274,73912,0,0
10,2,2148580,Masonville via White Oaks Mall,,0,105276,73912,0,0
10,2,2148579,Masonville via White Oaks Mall,,0,105273,73912,0,0
10,2,2148608,Masonville via White Oaks Mall,,0,105267,73910,0,0
10,2,2148581,Masonville via White Oaks Mall,,0,105272,73912,0,0
10,2,2148609,Masonville via White Oaks Mall,,0,105266,73910,0,0
10,2,2148582,Masonville via White Oaks Mall,,0,105280,73912,0,0
10,2,2148589,Masonville via White Oaks Mall,,0,105271,73912,0,0
10,2,2148583,Masonville via White Oaks Mall,,0,105279,73912,0,0
10,2,2148584,Masonville via White Oaks Mall,,0,105275,73912,0,0
10,2,2148585,Masonville via White Oaks Mall,,0,105278,73912,0,0
10,2,2148586,Masonville via White Oaks Mall,,0,105270,73912,0,0
10,2,2148587,Masonville via White Oaks Mall,,0,105277,73912,0,0
10,2,2148611,White Oaks Mall Only,,0,105264,73908,0,0
10,2,2148588,Masonville via White Oaks Mall,,0,105274,73912,0,0
10,2,2148610,Highbury & Brydges Only,,0,105265,73909,0,0
10,2,2148590,Masonville via White Oaks Mall,,0,105276,73912,0,0
10,2,2148591,Masonville via White Oaks Mall,,0,105273,73912,0,0
10,2,2148592,Masonville via White Oaks Mall,,0,105272,73912,0,0
10,2,2148593,Masonville via White Oaks Mall,,0,105271,73912,0,0
10,2,2148594,Masonville via White Oaks Mall,,0,105275,73912,0,0
10,2,2148595,Masonville via White Oaks Mall,,0,105270,73912,0,0
10,2,2148596,Masonville via White Oaks Mall,,0,105274,73912,0,0
10,2,2148597,Natural Science via White Oaks Mall,,0,105273,73913,0,0
10,2,2148598,Natural Science via White Oaks Mall,,0,105272,73913,0,0
10,2,2148599,Natural Science via White Oaks Mall,,0,105271,73913,0,0
10,2,2148600,Natural Science via White Oaks Mall,,0,105270,73913,0,0
10,2,2148601,Natural Science via White Oaks Mall,,0,105274,73913,0,0
10,2,2148602,Natural Science via White Oaks Mall,,0,105273,73913,0,0
10,2,2148603,Natural Science via White Oaks Mall,,0,105272,73913,0,0
10,2,2148604,Highbury & Brydges Only,,0,105271,73909,0,0
10,2,2148605,Highbury & Brydges Only,,0,105270,73909,0,0
10,2,2148659,Barker & Huron via Highbury,,1,105281,73918,0,0
10,2,2148660,Barker & Huron via Highbury,,1,105282,73918,0,0
10,2,2148613,Barker & Huron via White Oaks Mall,,1,105273,73920,0,0
10,2,2148661,Barker & Huron via White Oaks Mall,,1,105269,73920,0,0
10,2,2148612,Barker & Huron via White Oaks Mall,,1,105272,73920,0,0
10,2,2148662,Barker & Huron via White Oaks Mall,,1,105268,73920,0,0
10,2,2148617,Barker & Huron via White Oaks Mall,,1,105280,73920,0,0
10,2,2148616,Barker & Huron via White Oaks Mall,,1,105278,73920,0,0
10,2,2148615,Barker & Huron via White Oaks Mall,,1,105283,73920,0,0
10,2,2148614,Barker & Huron via White Oaks Mall,,1,105277,73920,0,0
10,2,2148623,Highbury & Trafalgar Only,,1,105281,73916,0,0
10,2,2148622,Barker & Huron via White Oaks Mall,,1,105274,73920,0,0
10,2,2148621,Highbury & Trafalgar Only,,1,105282,73916,0,0
10,2,2148620,Barker & Huron via White Oaks Mall,,1,105276,73920,0,0
10,2,2148619,Barker & Huron via White Oaks Mall,,1,105273,73920,0,0
10,2,2148618,Barker & Huron via White Oaks Mall,,1,105272,73920,0,0
10,2,2148625,Barker & Huron via White Oaks Mall,,1,105280,73920,0,0
10,2,2148627,Barker & Huron via White Oaks Mall,,1,105278,73920,0,0
10,2,2148626,Barker & Huron via White Oaks Mall,,1,105277,73920,0,0
10,2,2148624,Barker & Huron via White Oaks Mall,,1,105274,73920,0,0
10,2,2148630,Barker & Huron via White Oaks Mall,,1,105276,73920,0,0
10,2,2148629,Barker & Huron via White Oaks Mall,,1,105273,73920,0,0
10,2,2148628,Barker & Huron via White Oaks Mall,,1,105272,73920,0,0
10,2,2148632,Barker & Huron via White Oaks Mall,,1,105280,73920,0,0
10,2,2148631,Barker & Huron via White Oaks Mall,,1,105279,73919,0,0
10,2,2148633,Barker & Huron via White Oaks Mall,,1,105278,73919,0,0
10,2,2148663,Barker & Huron via White Oaks Mall,,1,105270,73919,0,0
10,2,2148634,Barker & Huron via White Oaks Mall,,1,105277,73919,0,0
10,2,2148664,Barker & Huron via White Oaks Mall,,1,105264,73919,0,0
10,2,2148635,Barker & Huron via White Oaks Mall,,1,105274,73919,0,0
10,2,2148665,Barker & Huron via White Oaks Mall,,1,105265,73919,0,0
10,2,2148636,Barker & Huron via White Oaks Mall,,1,105276,73919,0,0
10,2,2148637,Barker & Huron via White Oaks Mall,,1,105273,73919,0,0
10,2,2148666,Barker & Huron via White Oaks Mall,,1,105267,73919,0,0
10,2,2148638,Barker & Huron via White Oaks Mall,,1,105272,73919,0,0
10,2,2148667,Highbury & Trafalgar Only,,1,105266,73915,0,0
10,2,2148639,Highbury & Trafalgar Only,,1,105280,73915,0,0
10,2,2148643,Barker & Huron via White Oaks Mall,,1,105271,73919,0,0
10,2,2148640,Highbury & Trafalgar Only,,1,105279,73915,0,0
10,2,2148641,Barker & Huron via White Oaks Mall,,1,105275,73919,0,0
10,2,2148644,Highbury & Trafalgar Only,,1,105278,73915,0,0
10,2,2148642,Barker & Huron via White Oaks Mall,,1,105270,73919,0,0
10,2,2148645,Highbury & Trafalgar Only,,1,105277,73915,0,0
10,2,2148646,Barker & Huron via White Oaks Mall,,1,105274,73919,0,0
10,2,2148647,Highbury & Trafalgar Only,,1,105276,73915,0,0
10,2,2148648,Barker & Huron via White Oaks Mall,,1,105273,73919,0,0
10,2,2148649,Barker & Huron via White Oaks Mall,,1,105272,73919,0,0
10,2,2148650,Barker & Huron via White Oaks Mall,,1,105271,73919,0,0
10,2,2148651,Highbury & Trafalgar Only,,1,105275,73915,0,0
10,2,2148652,Barker & Huron via White Oaks Mall,,1,105270,73919,0,0
10,2,2148653,Barker & Huron via White Oaks Mall,,1,105274,73919,0,0
10,2,2148654,Barker & Huron via White Oaks Mall,,1,105273,73920,0,0
10,2,2148655,Barker & Huron via White Oaks Mall,,1,105272,73920,0,0
10,2,2148656,Barker & Huron via White Oaks Mall,,1,105271,73920,0,0
10,2,2148657,Barker & Huron via White Oaks Mall,,1,105270,73920,0,0
10,2,2148658,Highbury & Trafalgar Only,,1,105274,73916,0,0
12,2,2150036,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150037,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150038,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150039,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150040,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150041,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150042,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150043,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150044,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150045,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150046,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150047,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150048,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150049,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150050,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150051,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150052,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150053,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150054,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150055,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150056,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150057,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150058,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150059,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150060,Wharncliffe & Wonderland via Wharncliffe,,0,105375,73935,0,0
12,2,2150061,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150062,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150063,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150064,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150065,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150066,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150071,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150067,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150068,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150072,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150069,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150073,Wharncliffe & Wonderland via Wharncliffe,,0,105373,73935,0,0
12,2,2150070,Wharncliffe & Wonderland via Wharncliffe,,0,105374,73935,0,0
12,2,2150075,Downtown via Wharncliffe,,1,105374,73939,0,0
12,2,2150074,Downtown via Wharncliffe,,1,105375,73939,0,0
12,2,2150076,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150077,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150078,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150079,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150080,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150081,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150082,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150083,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150084,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150085,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150086,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150087,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150088,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150089,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150090,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150091,Downtown via Wharncliffe,,1,105373,73939,0,0
12,2,2150092,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150093,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150094,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150095,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150096,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150097,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150098,Downtown via Wharncliffe,,1,105375,73942,0,0
12,2,2150099,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150100,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150101,Commissioners & Wharncliffe Only,,1,105375,73940,0,0
12,2,2150102,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150103,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150104,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150105,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150106,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150111,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150110,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150112,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150107,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150113,Downtown via Wharncliffe,,1,105373,73942,0,0
12,2,2150108,Downtown via Wharncliffe,,1,105374,73942,0,0
12,2,2150114,Commissioners & Wharncliffe Only,,1,105373,73940,0,0
12,2,2150109,Commissioners & Wharncliffe Only,,1,105374,73940,0,0
13,2,2150554,Whtie Oaks Mall,,0,105393,73943,0,0
13,2,2150556,Whtie Oaks Mall,,0,105391,73943,0,0
13,2,2150555,Whtie Oaks Mall,,0,105392,73943,0,0
13,2,2150488,White Oaks Mall via Richmond & Wellington,,0,105398,73947,0,0
13,2,2150557,Whtie Oaks Mall,,0,105390,73943,0,0
13,2,2150489,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150490,White Oaks Mall via Richmond & Wellington,,0,105397,73949,0,0
13,2,2150491,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150492,White Oaks Mall via Richmond & Wellington,,0,105393,73949,0,0
13,2,2150493,13A White Oaks Mall via Westminster Park,,0,105392,73948,0,0
13,2,2150494,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150495,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150496,White Oaks Mall via Richmond & Wellington,,0,105398,73949,0,0
13,2,2150497,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150498,White Oaks Mall via Richmond & Wellington,,0,105397,73949,0,0
13,2,2150499,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150500,White Oaks Mall via Richmond & Wellington,,0,105393,73949,0,0
13,2,2150501,13A White Oaks Mall via Westminster Park,,0,105392,73948,0,0
13,2,2150502,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150503,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150504,White Oaks Mall via Richmond & Wellington,,0,105398,73949,0,0
13,2,2150505,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150506,White Oaks Mall via Richmond & Wellington,,0,105397,73949,0,0
13,2,2150507,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150508,White Oaks Mall via Richmond & Wellington,,0,105393,73949,0,0
13,2,2150509,13A White Oaks Mall via Westminster Park,,0,105392,73948,0,0
13,2,2150510,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150511,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150512,White Oaks Mall via Richmond & Wellington,,0,105398,73949,0,0
13,2,2150513,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150514,White Oaks Mall via Richmond & Wellington,,0,105397,73949,0,0
13,2,2150515,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150516,White Oaks Mall via Richmond & Wellington,,0,105393,73949,0,0
13,2,2150517,13A White Oaks Mall via Westminster Park,,0,105392,73948,0,0
13,2,2150518,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150519,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150520,White Oaks Mall via Richmond & Wellington,,0,105398,73949,0,0
13,2,2150521,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150522,White Oaks Mall via Richmond & Wellington,,0,105397,73949,0,0
13,2,2150523,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150524,White Oaks Mall via Richmond & Wellington,,0,105393,73949,0,0
13,2,2150525,13A White Oaks Mall via Westminster Park,,0,105392,73948,0,0
13,2,2150526,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150527,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150528,White Oaks Mall via Richmond & Wellington,,0,105398,73949,0,0
13,2,2150529,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150530,White Oaks Mall via Richmond & Wellington,,0,105395,73949,0,0
13,2,2150531,13A White Oaks Mall via Westminster Park,,0,105397,73948,0,0
13,2,2150532,White Oaks Mall via Richmond & Wellington,,0,105394,73949,0,0
13,2,2150533,13A White Oaks Mall via Westminster Park,,0,105393,73948,0,0
13,2,2150534,White Oaks Mall via Richmond & Wellington,,0,105392,73949,0,0
13,2,2150535,13A White Oaks Mall via Westminster Park,,0,105391,73948,0,0
13,2,2150536,White Oaks Mall via Richmond & Wellington,,0,105390,73949,0,0
13,2,2150537,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150542,White Oaks Mall via Richmond & Wellington,,0,105395,73949,0,0
13,2,2150538,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150543,White Oaks Mall via Richmond & Wellington,,0,105392,73949,0,0
13,2,2150539,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150544,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150540,13A White Oaks Mall via Westminster Park,,0,105396,73948,0,0
13,2,2150545,White Oaks Mall via Richmond & Wellington,,0,105395,73949,0,0
13,2,2150541,White Oaks Mall via Richmond & Wellington,,0,105394,73949,0,0
13,2,2150546,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150549,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150547,13A White Oaks Mall via Westminster Park,,0,105395,73948,0,0
13,2,2150550,White Oaks Mall via Richmond & Wellington,,0,105394,73949,0,0
13,2,2150548,13A White Oaks Mall via Westminster Park,,0,105390,73948,0,0
13,2,2150551,White Oaks Mall via Richmond & Wellington,,0,105391,73949,0,0
13,2,2150553,13A White Oaks Mall via Westminster Park,,0,105394,73948,0,0
13,2,2150552,White Oaks Mall via Richmond & Wellington,,0,105390,73949,0,0
13,2,2150558,13A Masonville Mall via Westminster Park,,1,105393,73957,0,0
13,2,2150559,Masonville Mall via Wellington & Richmond,,1,105392,73958,0,0
13,2,2150560,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150561,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150562,13A Masonville Mall via Westminster Park,,1,105398,73957,0,0
13,2,2150563,Masonville Mall via Wellington & Richmond,,1,105396,73958,0,0
13,2,2150564,13A Masonville Mall via Westminster Park,,1,105397,73957,0,0
13,2,2150565,Masonville Mall via Wellington & Richmond,,1,105394,73958,0,0
13,2,2150566,13A Masonville Mall via Westminster Park,,1,105393,73957,0,0
13,2,2150567,Masonville Mall via Wellington & Richmond,,1,105392,73958,0,0
13,2,2150568,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150569,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150570,13A Masonville Mall via Westminster Park,,1,105398,73957,0,0
13,2,2150571,Masonville Mall via Wellington & Richmond,,1,105396,73961,0,0
13,2,2150572,13A Masonville Mall via Westminster Park,,1,105397,73957,0,0
13,2,2150573,Masonville Mall via Wellington & Richmond,,1,105394,73961,0,0
13,2,2150574,13A Masonville Mall via Westminster Park,,1,105393,73957,0,0
13,2,2150575,Masonville Mall via Wellington & Richmond,,1,105392,73961,0,0
13,2,2150576,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150577,Masonville Mall via Wellington & Richmond,,1,105390,73961,0,0
13,2,2150578,13A Masonville Mall via Westminster Park,,1,105398,73957,0,0
13,2,2150579,Masonville Mall via Wellington & Richmond,,1,105396,73961,0,0
13,2,2150580,13A Masonville Mall via Westminster Park,,1,105397,73957,0,0
13,2,2150581,Masonville Mall via Wellington & Richmond,,1,105394,73961,0,0
13,2,2150582,13A Masonville Mall via Westminster Park,,1,105393,73957,0,0
13,2,2150583,Masonville Mall via Wellington & Richmond,,1,105392,73961,0,0
13,2,2150584,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150585,Masonville Mall via Wellington & Richmond,,1,105390,73961,0,0
13,2,2150586,13A Masonville Mall via Westminster Park,,1,105398,73957,0,0
13,2,2150587,Masonville Mall via Wellington & Richmond,,1,105396,73961,0,0
13,2,2150588,13A Masonville Mall via Westminster Park,,1,105397,73957,0,0
13,2,2150589,Masonville Mall via Wellington & Richmond,,1,105394,73961,0,0
13,2,2150590,13A Masonville Mall via Westminster Park,,1,105393,73957,0,0
13,2,2150591,Masonville Mall via Wellington & Richmond,,1,105392,73958,0,0
13,2,2150592,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150593,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150594,13A Masonville Mall via Westminster Park,,1,105398,73957,0,0
13,2,2150607,Masonville Mall,,1,105395,73955,0,0
13,2,2150595,Masonville Mall via Wellington & Richmond,,1,105396,73958,0,0
13,2,2150596,13A Masonville Mall via Westminster Park,,1,105397,73957,0,0
13,2,2150597,Masonville Mall via Wellington & Richmond,,1,105394,73958,0,0
13,2,2150598,13A Masonville Mall via Westminster Park,,1,105393,73957,0,0
13,2,2150599,Masonville Mall via Wellington & Richmond,,1,105392,73958,0,0
13,2,2150600,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150601,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150602,13A Masonville Mall via Westminster Park,,1,105398,73957,0,0
13,2,2150603,Masonville Mall via Wellington & Richmond,,1,105396,73958,0,0
13,2,2150604,13A Masonville Mall via Westminster Park,,1,105395,73957,0,0
13,2,2150605,Masonville Mall via Wellington & Richmond,,1,105397,73958,0,0
13,2,2150606,13A Masonville Mall via Westminster Park,,1,105394,73957,0,0
13,2,2150608,Masonville Mall via Wellington & Richmond,,1,105392,73958,0,0
13,2,2150612,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150609,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150613,Masonville Mall via Wellington & Richmond,,1,105396,73958,0,0
13,2,2150610,13A Masonville Mall via Westminster Park,,1,105395,73957,0,0
13,2,2150614,Masonville Mall via Wellington & Richmond,,1,105394,73958,0,0
13,2,2150611,13A Masonville Mall via Westminster Park,,1,105392,73957,0,0
13,2,2150615,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150616,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150619,Masonville Mall via Wellington & Richmond,,1,105395,73958,0,0
13,2,2150617,13A Masonville Mall via Westminster Park,,1,105394,73957,0,0
13,2,2150620,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150618,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150621,Masonville Mall via Wellington & Richmond,,1,105395,73958,0,0
13,2,2150622,13A Masonville Mall via Westminster Park,,1,105394,73957,0,0
13,2,2150624,Masonville Mall via Wellington & Richmond,,1,105390,73958,0,0
13,2,2150623,13A Masonville Mall via Westminster Park,,1,105391,73957,0,0
13,2,2150625,Masonville Mall via Wellington & Richmond,,1,105394,73958,0,0
15,2,2151177,15B Cranbrook and Commissioners via Downtown,,0,105437,73970,0,0
15,2,2151178,15B Cranbrook and Commissioners via Downtown,,0,105436,73970,0,0
15,2,2151182,15A Dalhousie via Downtown,,0,105434,73969,0,0
15,2,2151179,15B Cranbrook and Commissioners via Downtown,,0,105442,73970,0,0
15,2,2151183,15A Dalhousie via Downtown,,0,105438,73969,0,0
15,2,2151180,15B Cranbrook and Commissioners via Downtown,,0,105441,73970,0,0
15,2,2151184,15A Dalhousie via Downtown,,0,105439,73969,0,0
15,2,2151181,15B Cranbrook and Commissioners via Downtown,,0,105437,73970,0,0
15,2,2151185,15A Dalhousie via Downtown,,0,105440,73969,0,0
15,2,2151186,15B Cranbrook and Commissioners via Downtown,,0,105436,73970,0,0
15,2,2151203,15A Dalhousie via Downtown,,0,105434,73969,0,0
15,2,2151187,15B Cranbrook and Commissioners via Downtown,,0,105442,73970,0,0
15,2,2151204,15A Dalhousie via Downtown,,0,105438,73969,0,0
15,2,2151188,15B Cranbrook and Commissioners via Downtown,,0,105441,73970,0,0
15,2,2151205,15A Dalhousie via Downtown,,0,105439,73969,0,0
15,2,2151189,15B Cranbrook and Commissioners via Downtown,,0,105437,73970,0,0
15,2,2151206,15A Dalhousie via Downtown,,0,105440,73969,0,0
15,2,2151190,15B Cranbrook and Commissioners via Downtown,,0,105436,73970,0,0
15,2,2151207,15A Dalhousie via Downtown,,0,105434,73969,0,0
15,2,2151191,15B Cranbrook and Commissioners via Downtown,,0,105442,73970,0,0
15,2,2151208,15A Dalhousie via Downtown,,0,105438,73969,0,0
15,2,2151192,15B Cranbrook and Commissioners via Downtown,,0,105441,73970,0,0
15,2,2151209,15A Dalhousie via Downtown,,0,105439,73969,0,0
15,2,2151193,15B Cranbrook and Commissioners via Downtown,,0,105437,73970,0,0
15,2,2151210,15A Dalhousie via Downtown,,0,105440,73969,0,0
15,2,2151194,15B Cranbrook and Commissioners via Downtown,,0,105436,73970,0,0
15,2,2151211,15A Dalhousie via Downtown,,0,105434,73969,0,0
15,2,2151195,15B Cranbrook and Commissioners via Downtown,,0,105442,73970,0,0
15,2,2151212,15A Dalhousie via Downtown,,0,105438,73969,0,0
15,2,2151196,15B Cranbrook and Commissioners via Downtown,,0,105441,73970,0,0
15,2,2151213,15A Dalhousie via Downtown,,0,105439,73969,0,0
15,2,2151197,15B Cranbrook and Commissioners via Downtown,,0,105437,73970,0,0
15,2,2151214,15A Dalhousie via Downtown,,0,105440,73969,0,0
15,2,2151198,15B Cranbrook and Commissioners via Downtown,,0,105436,73970,0,0
15,2,2151215,15A Dalhousie via Downtown,,0,105435,73969,0,0
15,2,2151199,15B Cranbrook and Commissioners via Downtown,,0,105434,73970,0,0
15,2,2151216,15A Dalhousie via Downtown,,0,105442,73969,0,0
15,2,2151200,15B Cranbrook and Commissioners via Downtown,,0,105438,73970,0,0
15,2,2151217,15A Dalhousie via Downtown,,0,105441,73969,0,0
